id|name|dept|salary
8500|JAN|2|43434
8501|FEB|2|43434
8502|MAR|2|43434
8503|APR|2|43434
8504|MAY|2|43434
8505|JUN|2|43434
8506|JUL|2|43434
8507|AUG|2|43434
8508|SEP|2|43434
8509|OCT|2|43434
8510|NOV|2|43434
8511|DEC|2|43434
8512|JAN|2|43434
8513|FEB|2|43434
8514|MAR|2|43434
8515|APR|2|43434
8516|MAY|2|43434
8517|JUN|2|43434
8518|JUL|2|43434
8519|AUG|2|43434
8520|SEP|2|43434
8521|OCT|2|43434
8522|NOV|2|43434
8523|DEC|2|43434
8524|JAN|2|43434
8525|FEB|2|43434
8526|MAR|2|43434
8527|APR|2|43434
8528|MAY|2|43434
8529|JUN|2|43434
8530|JUL|2|43434
8531|AUG|2|43434
8532|SEP|2|43434
8533|OCT|2|43434
8534|NOV|2|43434
8535|DEC|2|43434
8536|JAN|2|43434
8537|FEB|2|43434
8538|MAR|2|43434
8539|APR|2|43434
8540|MAY|2|43434
8541|JUN|2|43434
8542|JUL|2|43434
8543|AUG|2|43434
8544|SEP|2|43434
8545|OCT|2|43434
8546|NOV|2|43434
8547|DEC|2|43434
8548|JAN|2|43434
8549|FEB|2|43434
8550|MAR|2|43434
8551|APR|2|43434
8552|MAY|2|43434
8553|JUN|2|43434
8554|JUL|2|43434
8555|AUG|2|43434
8556|SEP|2|43434
8557|OCT|2|43434
8558|NOV|2|43434
8559|DEC|2|43434
8560|JAN|2|43434
8561|FEB|2|43434
8562|MAR|2|43434
8563|APR|2|43434
8564|MAY|2|43434
8565|JUN|2|43434
8566|JUL|2|43434
8567|AUG|2|43434
8568|SEP|2|43434
8569|OCT|2|43434
8570|NOV|2|43434
8571|DEC|2|43434
8572|JAN|2|43434
8573|FEB|2|43434
8574|MAR|2|43434
8575|APR|2|43434
8576|MAY|2|43434
8577|JUN|2|43434
8578|JUL|2|43434
8579|AUG|2|43434
8580|SEP|2|43434
8581|OCT|2|43434
8582|NOV|2|43434
8583|DEC|2|43434
8584|JAN|2|43434
8585|FEB|2|43434
8586|MAR|2|43434
8587|APR|2|43434
8588|MAY|2|43434
8589|JUN|2|43434
8590|JUL|2|43434
8591|AUG|2|43434
8592|SEP|2|43434
8593|OCT|2|43434
8594|NOV|2|43434
8595|DEC|2|43434
8596|JAN|2|43434
8597|FEB|2|43434
8598|MAR|2|43434
8599|APR|2|43434
8600|MAY|2|43434
8601|JUN|2|43434
8602|JUL|2|43434
8603|AUG|2|43434
8604|SEP|2|43434
8605|OCT|2|43434
8606|NOV|2|43434
8607|DEC|2|43434
8608|JAN|2|43434
8609|FEB|2|43434
8610|MAR|2|43434
8611|APR|2|43434
8612|MAY|2|43434
8613|JUN|2|43434
8614|JUL|2|43434
8615|AUG|2|43434
8616|SEP|2|43434
8617|OCT|2|43434
8618|NOV|2|43434
8619|DEC|2|43434
8620|JAN|2|43434
8621|FEB|2|43434
8622|MAR|2|43434
8623|APR|2|43434
8624|MAY|2|43434
8625|JUN|2|43434
8626|JUL|2|43434
8627|AUG|2|43434
8628|SEP|2|43434
8629|OCT|2|43434
8630|NOV|2|43434
8631|DEC|2|43434
8632|JAN|2|43434
8633|FEB|2|43434
8634|MAR|2|43434
8635|APR|2|43434
8636|MAY|2|43434
8637|JUN|2|43434
8638|JUL|2|43434
8639|AUG|2|43434
8640|SEP|2|43434
8641|OCT|2|43434
8642|NOV|2|43434
8643|DEC|2|43434
8644|JAN|2|43434
8645|FEB|2|43434
8646|MAR|2|43434
8647|APR|2|43434
8648|MAY|2|43434
8649|JUN|2|43434
8650|JUL|2|43434
8651|AUG|2|43434
8652|SEP|2|43434
8653|OCT|2|43434
8654|NOV|2|43434
8655|DEC|2|43434
8656|JAN|2|43434
8657|FEB|2|43434
8658|MAR|2|43434
8659|APR|2|43434
8660|MAY|2|43434
8661|JUN|2|43434
8662|JUL|2|43434
8663|AUG|2|43434
8664|SEP|2|43434
8665|OCT|2|43434
8666|NOV|2|43434
8667|DEC|2|43434
8668|JAN|2|43434
8669|FEB|2|43434
8670|MAR|2|43434
8671|APR|2|43434
8672|MAY|2|43434
8673|JUN|2|43434
8674|JUL|2|43434
8675|AUG|2|43434
8676|SEP|2|43434
8677|OCT|2|43434
8678|NOV|2|43434
8679|DEC|2|43434
8680|JAN|2|43434
8681|FEB|2|43434
8682|MAR|2|43434
8683|APR|2|43434
8684|MAY|2|43434
8685|JUN|2|43434
8686|JUL|2|43434
8687|AUG|2|43434
8688|SEP|2|43434
8689|OCT|2|43434
8690|NOV|2|43434
8691|DEC|2|43434
8692|JAN|2|43434
8693|FEB|2|43434
8694|MAR|2|43434
8695|APR|2|43434
8696|MAY|2|43434
8697|JUN|2|43434
8698|JUL|2|43434
8699|AUG|2|43434
8700|SEP|2|43434
8701|OCT|2|43434
8702|NOV|2|43434
8703|DEC|2|43434
8704|JAN|2|43434
8705|FEB|2|43434
8706|MAR|2|43434
8707|APR|2|43434
8708|MAY|2|43434
8709|JUN|2|43434
8710|JUL|2|43434
8711|AUG|2|43434
8712|SEP|2|43434
8713|OCT|2|43434
8714|NOV|2|43434
8715|DEC|2|43434
8716|JAN|2|43434
8717|FEB|2|43434
8718|MAR|2|43434
8719|APR|2|43434
8720|MAY|2|43434
8721|JUN|2|43434
8722|JUL|2|43434
8723|AUG|2|43434
8724|SEP|2|43434
8725|OCT|2|43434
8726|NOV|2|43434
8727|DEC|2|43434
8728|JAN|2|43434
8729|FEB|2|43434
8730|MAR|2|43434
8731|APR|2|43434
8732|MAY|2|43434
8733|JUN|2|43434
8734|JUL|2|43434
8735|AUG|2|43434
8736|SEP|2|43434
8737|OCT|2|43434
8738|NOV|2|43434
8739|DEC|2|43434
8740|JAN|2|43434
8741|FEB|2|43434
8742|MAR|2|43434
8743|APR|2|43434
8744|MAY|2|43434
8745|JUN|2|43434
8746|JUL|2|43434
8747|AUG|2|43434
8748|SEP|2|43434
8749|OCT|2|43434
8750|NOV|2|43434
8751|DEC|2|43434
8752|JAN|2|43434
8753|FEB|2|43434
8754|MAR|2|43434
8755|APR|2|43434
8756|MAY|2|43434
8757|JUN|2|43434
8758|JUL|2|43434
8759|AUG|2|43434
8760|SEP|2|43434
8761|OCT|2|43434
8762|NOV|2|43434
8763|DEC|2|43434
8764|JAN|2|43434
8765|FEB|2|43434
8766|MAR|2|43434
8767|APR|2|43434
8768|MAY|2|43434
8769|JUN|2|43434
8770|JUL|2|43434
8771|AUG|2|43434
8772|SEP|2|43434
8773|OCT|2|43434
8774|NOV|2|43434
8775|DEC|2|43434
8776|JAN|2|43434
8777|FEB|2|43434
8778|MAR|2|43434
8779|APR|2|43434
8780|MAY|2|43434
8781|JUN|2|43434
8782|JUL|2|43434
8783|AUG|2|43434
8784|SEP|2|43434
8785|OCT|2|43434
8786|NOV|2|43434
8787|DEC|2|43434
8788|JAN|2|43434
8789|FEB|2|43434
8790|MAR|2|43434
8791|APR|2|43434
8792|MAY|2|43434
8793|JUN|2|43434
8794|JUL|2|43434
8795|AUG|2|43434
8796|SEP|2|43434
8797|OCT|2|43434
8798|NOV|2|43434
8799|DEC|2|43434
8800|JAN|2|43434
8801|FEB|2|43434
8802|MAR|2|43434
8803|APR|2|43434
8804|MAY|2|43434
8805|JUN|2|43434
8806|JUL|2|43434
8807|AUG|2|43434
8808|SEP|2|43434
8809|OCT|2|43434
8810|NOV|2|43434
8811|DEC|2|43434
8812|JAN|2|43434
8813|FEB|2|43434
8814|MAR|2|43434
8815|APR|2|43434
8816|MAY|2|43434
8817|JUN|2|43434
8818|JUL|2|43434
8819|AUG|2|43434
8820|SEP|2|43434
8821|OCT|2|43434
8822|NOV|2|43434
8823|DEC|2|43434
8824|JAN|2|43434
8825|FEB|2|43434
8826|MAR|2|43434
8827|APR|2|43434
8828|MAY|2|43434
8829|JUN|2|43434
8830|JUL|2|43434
8831|AUG|2|43434
8832|SEP|2|43434
8833|OCT|2|43434
8834|NOV|2|43434
8835|DEC|2|43434
8836|JAN|2|43434
8837|FEB|2|43434
8838|MAR|2|43434
8839|APR|2|43434
8840|MAY|2|43434
8841|JUN|2|43434
8842|JUL|2|43434
8843|AUG|2|43434
8844|SEP|2|43434
8845|OCT|2|43434
8846|NOV|2|43434
8847|DEC|2|43434
8848|JAN|2|43434
8849|FEB|2|43434
8850|MAR|2|43434
8851|APR|2|43434
8852|MAY|2|43434
8853|JUN|2|43434
8854|JUL|2|43434
8855|AUG|2|43434
8856|SEP|2|43434
8857|OCT|2|43434
8858|NOV|2|43434
8859|DEC|2|43434
8860|JAN|2|43434
8861|FEB|2|43434
8862|MAR|2|43434
8863|APR|2|43434
8864|MAY|2|43434
8865|JUN|2|43434
8866|JUL|2|43434
8867|AUG|2|43434
8868|SEP|2|43434
8869|OCT|2|43434
8870|NOV|2|43434
8871|DEC|2|43434
8872|JAN|2|43434
8873|FEB|2|43434
8874|MAR|2|43434
8875|APR|2|43434
8876|MAY|2|43434
8877|JUN|2|43434
8878|JUL|2|43434
8879|AUG|2|43434
8880|SEP|2|43434
8881|OCT|2|43434
8882|NOV|2|43434
8883|DEC|2|43434
8884|JAN|2|43434
8885|FEB|2|43434
8886|MAR|2|43434
8887|APR|2|43434
8888|MAY|2|43434
8889|JUN|2|43434
8890|JUL|2|43434
8891|AUG|2|43434
8892|SEP|2|43434
8893|OCT|2|43434
8894|NOV|2|43434
8895|DEC|2|43434
8896|JAN|2|43434
8897|FEB|2|43434
8898|MAR|2|43434
8899|APR|2|43434
8900|MAY|2|43434
8901|JUN|2|43434
8902|JUL|2|43434
8903|AUG|2|43434
8904|SEP|2|43434
8905|OCT|2|43434
8906|NOV|2|43434
8907|DEC|2|43434
8908|JAN|2|43434
8909|FEB|2|43434
8910|MAR|2|43434
8911|APR|2|43434
8912|MAY|2|43434
8913|JUN|2|43434
8914|JUL|2|43434
8915|AUG|2|43434
8916|SEP|2|43434
8917|OCT|2|43434
8918|NOV|2|43434
8919|DEC|2|43434
8920|JAN|2|43434
8921|FEB|2|43434
8922|MAR|2|43434
8923|APR|2|43434
8924|MAY|2|43434
8925|JUN|2|43434
8926|JUL|2|43434
8927|AUG|2|43434
8928|SEP|2|43434
8929|OCT|2|43434
8930|NOV|2|43434
8931|DEC|2|43434
8932|JAN|2|43434
8933|FEB|2|43434
8934|MAR|2|43434
8935|APR|2|43434
8936|MAY|2|43434
8937|JUN|2|43434
8938|JUL|2|43434
8939|AUG|2|43434
8940|SEP|2|43434
8941|OCT|2|43434
8942|NOV|2|43434
8943|DEC|2|43434
8944|JAN|2|43434
8945|FEB|2|43434
8946|MAR|2|43434
8947|APR|2|43434
8948|MAY|2|43434
8949|JUN|2|43434
8950|JUL|2|43434
8951|AUG|2|43434
8952|SEP|2|43434
8953|OCT|2|43434
8954|NOV|2|43434
8955|DEC|2|43434
8956|JAN|2|43434
8957|FEB|2|43434
8958|MAR|2|43434
8959|APR|2|43434
8960|MAY|2|43434
8961|JUN|2|43434
8962|JUL|2|43434
8963|AUG|2|43434
8964|SEP|2|43434
8965|OCT|2|43434
8966|NOV|2|43434
8967|DEC|2|43434
8968|JAN|2|43434
8969|FEB|2|43434
8970|MAR|2|43434
8971|APR|2|43434
8972|MAY|2|43434
8973|JUN|2|43434
8974|JUL|2|43434
8975|AUG|2|43434
8976|SEP|2|43434
8977|OCT|2|43434
8978|NOV|2|43434
8979|DEC|2|43434
8980|JAN|2|43434
8981|FEB|2|43434
8982|MAR|2|43434
8983|APR|2|43434
8984|MAY|2|43434
8985|JUN|2|43434
8986|JUL|2|43434
8987|AUG|2|43434
8988|SEP|2|43434
8989|OCT|2|43434
8990|NOV|2|43434
8991|DEC|2|43434
8992|JAN|2|43434
8993|FEB|2|43434
8994|MAR|2|43434
8995|APR|2|43434
8996|MAY|2|43434
8997|JUN|2|43434
8998|JUL|2|43434
8999|AUG|2|43434
9000|SEP|2|43434
9001|OCT|2|43434
9002|NOV|2|43434
9003|DEC|2|43434
9004|JAN|2|43434
9005|FEB|2|43434
9006|MAR|2|43434
9007|APR|2|43434
9008|MAY|2|43434
9009|JUN|2|43434
9010|JUL|2|43434
9011|AUG|2|43434
9012|SEP|2|43434
9013|OCT|2|43434
9014|NOV|2|43434
9015|DEC|2|43434
9016|JAN|2|43434
9017|FEB|2|43434
9018|MAR|2|43434
9019|APR|2|43434
9020|MAY|2|43434
9021|JUN|2|43434
9022|JUL|2|43434
9023|AUG|2|43434
9024|SEP|2|43434
9025|OCT|2|43434
9026|NOV|2|43434
9027|DEC|2|43434
9028|JAN|2|43434
9029|FEB|2|43434
9030|MAR|2|43434
9031|APR|2|43434
9032|MAY|2|43434
9033|JUN|2|43434
9034|JUL|2|43434
9035|AUG|2|43434
9036|SEP|2|43434
9037|OCT|2|43434
9038|NOV|2|43434
9039|DEC|2|43434
9040|JAN|2|43434
9041|FEB|2|43434
9042|MAR|2|43434
9043|APR|2|43434
9044|MAY|2|43434
9045|JUN|2|43434
9046|JUL|2|43434
9047|AUG|2|43434
9048|SEP|2|43434
9049|OCT|2|43434
9050|NOV|2|43434
9051|DEC|2|43434
9052|JAN|2|43434
9053|FEB|2|43434
9054|MAR|2|43434
9055|APR|2|43434
9056|MAY|2|43434
9057|JUN|2|43434
9058|JUL|2|43434
9059|AUG|2|43434
9060|SEP|2|43434
9061|OCT|2|43434
9062|NOV|2|43434
9063|DEC|2|43434
9064|JAN|2|43434
9065|FEB|2|43434
9066|MAR|2|43434
9067|APR|2|43434
9068|MAY|2|43434
9069|JUN|2|43434
9070|JUL|2|43434
9071|AUG|2|43434
9072|SEP|2|43434
9073|OCT|2|43434
9074|NOV|2|43434
9075|DEC|2|43434
9076|JAN|2|43434
9077|FEB|2|43434
9078|MAR|2|43434
9079|APR|2|43434
9080|MAY|2|43434
9081|JUN|2|43434
9082|JUL|2|43434
9083|AUG|2|43434
9084|SEP|2|43434
9085|OCT|2|43434
9086|NOV|2|43434
9087|DEC|2|43434
9088|JAN|2|43434
9089|FEB|2|43434
9090|MAR|2|43434
9091|APR|2|43434
9092|MAY|2|43434
9093|JUN|2|43434
9094|JUL|2|43434
9095|AUG|2|43434
9096|SEP|2|43434
9097|OCT|2|43434
9098|NOV|2|43434
9099|DEC|2|43434
9100|JAN|2|43434
9101|FEB|2|43434
9102|MAR|2|43434
9103|APR|2|43434
9104|MAY|2|43434
9105|JUN|2|43434
9106|JUL|2|43434
9107|AUG|2|43434
9108|SEP|2|43434
9109|OCT|2|43434
9110|NOV|2|43434
9111|DEC|2|43434
9112|JAN|2|43434
9113|FEB|2|43434
9114|MAR|2|43434
9115|APR|2|43434
9116|MAY|2|43434
9117|JUN|2|43434
9118|JUL|2|43434
9119|AUG|2|43434
9120|SEP|2|43434
9121|OCT|2|43434
9122|NOV|2|43434
9123|DEC|2|43434
9124|JAN|2|43434
9125|FEB|2|43434
9126|MAR|2|43434
9127|APR|2|43434
9128|MAY|2|43434
9129|JUN|2|43434
9130|JUL|2|43434
9131|AUG|2|43434
9132|SEP|2|43434
9133|OCT|2|43434
9134|NOV|2|43434
9135|DEC|2|43434
9136|JAN|2|43434
9137|FEB|2|43434
9138|MAR|2|43434
9139|APR|2|43434
9140|MAY|2|43434
9141|JUN|2|43434
9142|JUL|2|43434
9143|AUG|2|43434
9144|SEP|2|43434
9145|OCT|2|43434
9146|NOV|2|43434
9147|DEC|2|43434
9148|JAN|2|43434
9149|FEB|2|43434
9150|MAR|2|43434
9151|APR|2|43434
9152|MAY|2|43434
9153|JUN|2|43434
9154|JUL|2|43434
9155|AUG|2|43434
9156|SEP|2|43434
9157|OCT|2|43434
9158|NOV|2|43434
9159|DEC|2|43434
9160|JAN|2|43434
9161|FEB|2|43434
9162|MAR|2|43434
9163|APR|2|43434
9164|MAY|2|43434
9165|JUN|2|43434
9166|JUL|2|43434
9167|AUG|2|43434
9168|SEP|2|43434
9169|OCT|2|43434
9170|NOV|2|43434
9171|DEC|2|43434
9172|JAN|2|43434
9173|FEB|2|43434
9174|MAR|2|43434
9175|APR|2|43434
9176|MAY|2|43434
9177|JUN|2|43434
9178|JUL|2|43434
9179|AUG|2|43434
9180|SEP|2|43434
9181|OCT|2|43434
9182|NOV|2|43434
9183|DEC|2|43434
9184|JAN|2|43434
9185|FEB|2|43434
9186|MAR|2|43434
9187|APR|2|43434
9188|MAY|2|43434
9189|JUN|2|43434
9190|JUL|2|43434
9191|AUG|2|43434
9192|SEP|2|43434
9193|OCT|2|43434
9194|NOV|2|43434
9195|DEC|2|43434
9196|JAN|2|43434
9197|FEB|2|43434
9198|MAR|2|43434
9199|APR|2|43434
9200|MAY|2|43434
9201|JUN|2|43434
9202|JUL|2|43434
9203|AUG|2|43434
9204|SEP|2|43434
9205|OCT|2|43434
9206|NOV|2|43434
9207|DEC|2|43434
9208|JAN|2|43434
9209|FEB|2|43434
9210|MAR|2|43434
9211|APR|2|43434
9212|MAY|2|43434
9213|JUN|2|43434
9214|JUL|2|43434
9215|AUG|2|43434
9216|SEP|2|43434
9217|OCT|2|43434
9218|NOV|2|43434
9219|DEC|2|43434
9220|JAN|2|43434
9221|FEB|2|43434
9222|MAR|2|43434
9223|APR|2|43434
9224|MAY|2|43434
9225|JUN|2|43434
9226|JUL|2|43434
9227|AUG|2|43434
9228|SEP|2|43434
9229|OCT|2|43434
9230|NOV|2|43434
9231|DEC|2|43434
9232|JAN|2|43434
9233|FEB|2|43434
9234|MAR|2|43434
9235|APR|2|43434
9236|MAY|2|43434
9237|JUN|2|43434
9238|JUL|2|43434
9239|AUG|2|43434
9240|SEP|2|43434
9241|OCT|2|43434
9242|NOV|2|43434
9243|DEC|2|43434
9244|JAN|2|43434
9245|FEB|2|43434
9246|MAR|2|43434
9247|APR|2|43434
9248|MAY|2|43434
9249|JUN|2|43434
9250|JUL|2|43434
9251|AUG|2|43434
9252|SEP|2|43434
9253|OCT|2|43434
9254|NOV|2|43434
9255|DEC|2|43434
9256|JAN|2|43434
9257|FEB|2|43434
9258|MAR|2|43434
9259|APR|2|43434
9260|MAY|2|43434
9261|JUN|2|43434
9262|JUL|2|43434
9263|AUG|2|43434
9264|SEP|2|43434
9265|OCT|2|43434
9266|NOV|2|43434
9267|DEC|2|43434
9268|JAN|2|43434
9269|FEB|2|43434
9270|MAR|2|43434
9271|APR|2|43434
9272|MAY|2|43434
9273|JUN|2|43434
9274|JUL|2|43434
9275|AUG|2|43434
9276|SEP|2|43434
9277|OCT|2|43434
9278|NOV|2|43434
9279|DEC|2|43434
9280|JAN|2|43434
9281|FEB|2|43434
9282|MAR|2|43434
9283|APR|2|43434
9284|MAY|2|43434
9285|JUN|2|43434
9286|JUL|2|43434
9287|AUG|2|43434
9288|SEP|2|43434
9289|OCT|2|43434
9290|NOV|2|43434
9291|DEC|2|43434
9292|JAN|2|43434
9293|FEB|2|43434
9294|MAR|2|43434
9295|APR|2|43434
9296|MAY|2|43434
9297|JUN|2|43434
9298|JUL|2|43434
9299|AUG|2|43434
9300|SEP|2|43434
9301|OCT|2|43434
9302|NOV|2|43434
9303|DEC|2|43434
9304|JAN|2|43434
9305|FEB|2|43434
9306|MAR|2|43434
9307|APR|2|43434
9308|MAY|2|43434
9309|JUN|2|43434
9310|JUL|2|43434
9311|AUG|2|43434
9312|SEP|2|43434
9313|OCT|2|43434
9314|NOV|2|43434
9315|DEC|2|43434
9316|JAN|2|43434
9317|FEB|2|43434
9318|MAR|2|43434
9319|APR|2|43434
9320|MAY|2|43434
9321|JUN|2|43434
9322|JUL|2|43434
9323|AUG|2|43434
9324|SEP|2|43434
9325|OCT|2|43434
9326|NOV|2|43434
9327|DEC|2|43434
9328|JAN|2|43434
9329|FEB|2|43434
9330|MAR|2|43434
9331|APR|2|43434
9332|MAY|2|43434
9333|JUN|2|43434
9334|JUL|2|43434
9335|AUG|2|43434
9336|SEP|2|43434
9337|OCT|2|43434
9338|NOV|2|43434
9339|DEC|2|43434
9340|JAN|2|43434
9341|FEB|2|43434
9342|MAR|2|43434
9343|APR|2|43434
9344|MAY|2|43434
9345|JUN|2|43434
9346|JUL|2|43434
9347|AUG|2|43434
9348|SEP|2|43434
9349|OCT|2|43434
9350|NOV|2|43434
9351|DEC|2|43434
9352|JAN|2|43434
9353|FEB|2|43434
9354|MAR|2|43434
9355|APR|2|43434
9356|MAY|2|43434
9357|JUN|2|43434
9358|JUL|2|43434
9359|AUG|2|43434
9360|SEP|2|43434
9361|OCT|2|43434
9362|NOV|2|43434
9363|DEC|2|43434
9364|JAN|2|43434
9365|FEB|2|43434
9366|MAR|2|43434
9367|APR|2|43434
9368|MAY|2|43434
9369|JUN|2|43434
9370|JUL|2|43434
9371|AUG|2|43434
9372|SEP|2|43434
9373|OCT|2|43434
9374|NOV|2|43434
9375|DEC|2|43434
9376|JAN|2|43434
9377|FEB|2|43434
9378|MAR|2|43434
9379|APR|2|43434
9380|MAY|2|43434
9381|JUN|2|43434
9382|JUL|2|43434
9383|AUG|2|43434
9384|SEP|2|43434
9385|OCT|2|43434
9386|NOV|2|43434
9387|DEC|2|43434
9388|JAN|2|43434
9389|FEB|2|43434
9390|MAR|2|43434
9391|APR|2|43434
9392|MAY|2|43434
9393|JUN|2|43434
9394|JUL|2|43434
9395|AUG|2|43434
9396|SEP|2|43434
9397|OCT|2|43434
9398|NOV|2|43434
9399|DEC|2|43434
9400|JAN|2|43434
9401|FEB|2|43434
9402|MAR|2|43434
9403|APR|2|43434
9404|MAY|2|43434
9405|JUN|2|43434
9406|JUL|2|43434
9407|AUG|2|43434
9408|SEP|2|43434
9409|OCT|2|43434
9410|NOV|2|43434
9411|DEC|2|43434
9412|JAN|2|43434
9413|FEB|2|43434
9414|MAR|2|43434
9415|APR|2|43434
9416|MAY|2|43434
9417|JUN|2|43434
9418|JUL|2|43434
9419|AUG|2|43434
9420|SEP|2|43434
9421|OCT|2|43434
9422|NOV|2|43434
9423|DEC|2|43434
9424|JAN|2|43434
9425|FEB|2|43434
9426|MAR|2|43434
9427|APR|2|43434
9428|MAY|2|43434
9429|JUN|2|43434
9430|JUL|2|43434
9431|AUG|2|43434
9432|SEP|2|43434
9433|OCT|2|43434
9434|NOV|2|43434
9435|DEC|2|43434
9436|JAN|2|43434
9437|FEB|2|43434
9438|MAR|2|43434
9439|APR|2|43434
9440|MAY|2|43434
9441|JUN|2|43434
9442|JUL|2|43434
9443|AUG|2|43434
9444|SEP|2|43434
9445|OCT|2|43434
9446|NOV|2|43434
9447|DEC|2|43434
9448|JAN|2|43434
9449|FEB|2|43434
9450|MAR|2|43434
9451|APR|2|43434
9452|MAY|2|43434
9453|JUN|2|43434
9454|JUL|2|43434
9455|AUG|2|43434
9456|SEP|2|43434
9457|OCT|2|43434
9458|NOV|2|43434
9459|DEC|2|43434
9460|JAN|2|43434
9461|FEB|2|43434
9462|MAR|2|43434
9463|APR|2|43434
9464|MAY|2|43434
9465|JUN|2|43434
9466|JUL|2|43434
9467|AUG|2|43434
9468|SEP|2|43434
9469|OCT|2|43434
9470|NOV|2|43434
9471|DEC|2|43434
9472|JAN|2|43434
9473|FEB|2|43434
9474|MAR|2|43434
9475|APR|2|43434
9476|MAY|2|43434
9477|JUN|2|43434
9478|JUL|2|43434
9479|AUG|2|43434
9480|SEP|2|43434
9481|OCT|2|43434
9482|NOV|2|43434
9483|DEC|2|43434
9484|JAN|2|43434
9485|FEB|2|43434
9486|MAR|2|43434
9487|APR|2|43434
9488|MAY|2|43434
9489|JUN|2|43434
9490|JUL|2|43434
9491|AUG|2|43434
9492|SEP|2|43434
9493|OCT|2|43434
9494|NOV|2|43434
9495|DEC|2|43434
9496|JAN|2|43434
9497|FEB|2|43434
9498|MAR|2|43434
9499|APR|2|43434
9500|MAY|2|43434
9501|JUN|2|43434
9502|JUL|2|43434
9503|AUG|2|43434
9504|SEP|2|43434
9505|OCT|2|43434
9506|NOV|2|43434
9507|DEC|2|43434
9508|JAN|2|43434
9509|FEB|2|43434
9510|MAR|2|43434
9511|APR|2|43434
9512|MAY|2|43434
9513|JUN|2|43434
9514|JUL|2|43434
9515|AUG|2|43434
9516|SEP|2|43434
9517|OCT|2|43434
9518|NOV|2|43434
9519|DEC|2|43434
9520|JAN|2|43434
9521|FEB|2|43434
9522|MAR|2|43434
9523|APR|2|43434
9524|MAY|2|43434
9525|JUN|2|43434
9526|JUL|2|43434
9527|AUG|2|43434
9528|SEP|2|43434
9529|OCT|2|43434
9530|NOV|2|43434
9531|DEC|2|43434
9532|JAN|2|43434
9533|FEB|2|43434
9534|MAR|2|43434
9535|APR|2|43434
9536|MAY|2|43434
9537|JUN|2|43434
9538|JUL|2|43434
9539|AUG|2|43434
9540|SEP|2|43434
9541|OCT|2|43434
9542|NOV|2|43434
9543|DEC|2|43434
9544|JAN|2|43434
9545|FEB|2|43434
9546|MAR|2|43434
9547|APR|2|43434
9548|MAY|2|43434
9549|JUN|2|43434
9550|JUL|2|43434
9551|AUG|2|43434
9552|SEP|2|43434
9553|OCT|2|43434
9554|NOV|2|43434
9555|DEC|2|43434
9556|JAN|2|43434
9557|FEB|2|43434
9558|MAR|2|43434
9559|APR|2|43434
9560|MAY|2|43434
9561|JUN|2|43434
9562|JUL|2|43434
9563|AUG|2|43434
9564|SEP|2|43434
9565|OCT|2|43434
9566|NOV|2|43434
9567|DEC|2|43434
9568|JAN|2|43434
9569|FEB|2|43434
9570|MAR|2|43434
9571|APR|2|43434
9572|MAY|2|43434
9573|JUN|2|43434
9574|JUL|2|43434
9575|AUG|2|43434
9576|SEP|2|43434
9577|OCT|2|43434
9578|NOV|2|43434
9579|DEC|2|43434
9580|JAN|2|43434
9581|FEB|2|43434
9582|MAR|2|43434
9583|APR|2|43434
9584|MAY|2|43434
9585|JUN|2|43434
9586|JUL|2|43434
9587|AUG|2|43434
9588|SEP|2|43434
9589|OCT|2|43434
9590|NOV|2|43434
9591|DEC|2|43434
9592|JAN|2|43434
9593|FEB|2|43434
9594|MAR|2|43434
9595|APR|2|43434
9596|MAY|2|43434
9597|JUN|2|43434
9598|JUL|2|43434
9599|AUG|2|43434
9600|SEP|2|43434
9601|OCT|2|43434
9602|NOV|2|43434
9603|DEC|2|43434
9604|JAN|2|43434
9605|FEB|2|43434
9606|MAR|2|43434
9607|APR|2|43434
9608|MAY|2|43434
9609|JUN|2|43434
9610|JUL|2|43434
9611|AUG|2|43434
9612|SEP|2|43434
9613|OCT|2|43434
9614|NOV|2|43434
9615|DEC|2|43434
9616|JAN|2|43434
9617|FEB|2|43434
9618|MAR|2|43434
9619|APR|2|43434
9620|MAY|2|43434
9621|JUN|2|43434
9622|JUL|2|43434
9623|AUG|2|43434
9624|SEP|2|43434
9625|OCT|2|43434
9626|NOV|2|43434
9627|DEC|2|43434
9628|JAN|2|43434
9629|FEB|2|43434
9630|MAR|2|43434
9631|APR|2|43434
9632|MAY|2|43434
9633|JUN|2|43434
9634|JUL|2|43434
9635|AUG|2|43434
9636|SEP|2|43434
9637|OCT|2|43434
9638|NOV|2|43434
9639|DEC|2|43434
9640|JAN|2|43434
9641|FEB|2|43434
9642|MAR|2|43434
9643|APR|2|43434
9644|MAY|2|43434
9645|JUN|2|43434
9646|JUL|2|43434
9647|AUG|2|43434
9648|SEP|2|43434
9649|OCT|2|43434
9650|NOV|2|43434
9651|DEC|2|43434
9652|JAN|2|43434
9653|FEB|2|43434
9654|MAR|2|43434
9655|APR|2|43434
9656|MAY|2|43434
9657|JUN|2|43434
9658|JUL|2|43434
9659|AUG|2|43434
9660|SEP|2|43434
9661|OCT|2|43434
9662|NOV|2|43434
9663|DEC|2|43434
9664|JAN|2|43434
9665|FEB|2|43434
9666|MAR|2|43434
9667|APR|2|43434
9668|MAY|2|43434
9669|JUN|2|43434
9670|JUL|2|43434
9671|AUG|2|43434
9672|SEP|2|43434
9673|OCT|2|43434
